time,command_i1,command_i2,set_v1,set_v2,i1,i2,pos1,pos2,vel1,vel2
1669426401.467781,0.1,-0.1,0,0,0.11411476135253906,-0.08668756484985352,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.4787285,0.1,-0.1,0,0,0.0933523178100586,-0.07828474044799805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.4896953,0.1,-0.1,0,0,0.15030670166015625,-0.09647369384765625,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5006673,0.1,-0.1,0,0,0.11411476135253906,-0.05800151824951172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5106792,0.1,-0.1,0,0,0.11055707931518555,-0.08178377151489258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5216343,0.1,-0.1,0,0,0.07140254974365234,-0.12410116195678711,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5325758,0.1,-0.1,0,0,0.12262201309204102,-0.16466903686523438,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5435529,0.1,-0.1,0,0,0.2015247344970703,-0.13284873962402344,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5545592,0.1,-0.1,0,0,0.14575624465942383,-0.10347318649291992,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.565529,0.1,-0.1,0,0,0.04371786117553711,-0.06884479522705078,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.576489,0.1,-0.1,0,0,0.11352252960205078,-0.1150059700012207,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5874217,0.1,-0.1,0,0,0.1174778938293457,-0.11256551742553711,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.5983744,0.1,-0.1,0,0,0.14219999313354492,-0.12760019302368164,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.608411,0.1,-0.1,0,0,0.11629199981689453,0.10182380676269531,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.618457,0.1,-0.1,0,0,0.0783233642578125,-0.08528423309326172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.6294186,0.1,-0.1,0,0,0.09671545028686523,-0.05031108856201172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.6402767,0.1,-0.1,0,0,0.14002275466918945,-0.09262847900390625,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.6512778,0.1,-0.1,0,0,0.1174778938293457,-0.12375497817993164,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.6622255,0.1,-0.1,0,0,0.0927586555480957,-0.08562898635864258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.6732075,0.1,-0.1,0,0,0.11470842361450195,-0.10731697082519531,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.6841779,0.1,-0.1,0,0,0.1273670196533203,-0.07828474044799805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.695139,0.1,-0.1,0,0,0.10086536407470703,-0.11256551742553711,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.705191,0.1,-0.1,0,0,0.13013648986816406,-0.07059431076049805,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.7161498,0.1,-0.1,0,0,0.11292886734008789,-0.12585067749023438,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.7270782,0.1,-0.1,0,0,0.09097909927368164,-0.10906648635864258,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.738037,0.1,-0.1,0,0,0.09552812576293945,-0.09997272491455078,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.7490125,0.1,-0.1,0,0,0.12499380111694336,-0.0013432502746582031,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.7599692,0.1,-0.1,0,0,0.08188104629516602,-0.08003425598144531,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.7709374,0.1,-0.1,0,0,0.10996484756469727,-0.08912944793701172,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.7819068,0.1,-0.1,0,0,0.09157276153564453,-0.11431503295898438,-0.0010262131690979004,-0.003051280975341797,0.0,-1.0132789611816406e-06
1669426401.792876,0.1,-0.1,0,0,0.11411476135253906,-0.13318490982055664,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8038461,0.1,-0.1,0,0,0.10482215881347656,-0.12023448944091797,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8148208,0.1,-0.1,0,0,0.16869735717773438,-0.07232522964477539,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8257875,0.1,-0.1,0,0,0.12499380111694336,-0.17674970626831055,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8367538,0.1,-0.1,0,0,0.10245037078857422,-0.0874471664428711,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8477242,0.1,-0.1,0,0,0.0735783576965332,-0.0930633544921875,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.858692,0.1,-0.1,0,0,0.12499380111694336,-0.07621908187866211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.869659,0.1,-0.1,0,0,0.16019153594970703,-0.11244964599609375,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8806517,0.1,-0.1,0,0,0.09691143035888672,-0.11072731018066406,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.8906982,0.1,-0.1,0,0,0.052815914154052734,-0.12367630004882812,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9016438,0.1,-0.1,0,0,0.06448173522949219,0.03336954116821289,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9125352,0.1,-0.1,0,0,0.11411476135253906,-0.061097145080566406,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9234943,0.1,-0.1,0,0,0.09098052978515625,-0.09822750091552734,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9335084,0.1,-0.1,0,0,0.10660171508789062,-0.08011293411254883,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.94447,0.1,-0.1,0,0,0.1325082778930664,-0.08138322830200195,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9554229,0.1,-0.1,0,0,0.11115074157714844,-0.09261131286621094,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9663606,0.1,-0.1,0,0,0.10541439056396484,-0.04515409469604492,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9773595,0.1,-0.1,0,0,0.06507539749145508,-0.14396381378173828,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.988352,0.1,-0.1,0,0,0.12954282760620117,-0.0874485969543457,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426401.9993255,0.1,-0.1,0,0,0.09868955612182617,-0.07060432434082031,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0102596,0.1,-0.1,0,0,0.11115074157714844,-0.1383504867553711,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.021204,0.1,-0.1,0,0,0.10205268859863281,-0.12929105758666992,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0312352,0.1,-0.1,0,0,0.10541439056396484,-0.10339164733886719,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0421996,0.1,-0.1,0,0,0.13587141036987305,-0.08916807174682617,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0531712,0.1,-0.1,0,0,0.1030426025390625,-0.08527708053588867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.064099,0.1,-0.1,0,0,0.12262201309204102,-0.07666969299316406,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0750484,0.1,-0.1,0,0,0.16533422470092773,-0.10900640487670898,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0850658,0.1,-0.1,0,0,0.10482215881347656,-0.061995506286621094,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.0960329,0.1,-0.1,0,0,0.06725263595581055,-0.1129002571105957,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1069999,0.1,-0.1,0,0,0.09097909927368164,-0.06843280792236328,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1179636,0.1,-0.1,0,0,0.06507396697998047,-0.09089040756225586,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1289246,0.1,-0.1,0,0,0.11510610580444336,-0.07667112350463867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1398969,0.1,-0.1,0,0,0.11629199981689453,-0.09994840621948242,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.150873,0.1,-0.1,0,0,0.10521984100341797,-0.062447547912597656,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.161842,0.1,-0.1,0,0,0.03620338439941406,-0.09822750091552734,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1728117,0.1,-0.1,0,0,0.05024099349975586,-0.10683345794677734,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1837814,0.1,-0.1,0,0,0.07239246368408203,-0.06371784210205078,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.1947474,0.1,-0.1,0,0,0.08979320526123047,-0.06544017791748047,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2057145,0.1,-0.1,0,0,0.11233663558959961,-0.07277584075927734,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2166874,0.1,-0.1,0,0,0.1623687744140625,-0.10211992263793945,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2276587,0.1,-0.1,0,0,0.05637359619140625,-0.09650516510009766,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2386234,0.1,-0.1,0,0,0.10086536407470703,-0.058104515075683594,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2495918,0.1,-0.1,0,0,0.15445661544799805,-0.1128988265991211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.26056,0.1,-0.1,0,0,0.08405828475952148,-0.1128988265991211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2715347,0.1,-0.1,0,0,0.2110133171081543,-0.05937480926513672,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.2824967,0.1,-0.1,0,0,0.12499380111694336,-0.1111764907836914,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.29346,0.1,-0.1,0,0,0.09038686752319336,-0.09044122695922852,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.3044305,0.1,-0.1,0,0,0.08465337753295898,-0.12494945526123047,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.315425,0.1,-0.1,0,0,0.09967947006225586,-0.11634063720703125,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.3254857,0.1,-0.1,0,0,0.10422849655151367,-0.07449817657470703,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.3363376,0.1,-0.1,0,0,0.09849357604980469,-0.11679267883300781,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.347309,0.1,-0.1,0,0,0.08979463577270508,-0.11978387832641602,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.358265,0.1,-0.1,0,0,0.11985111236572266,-0.10900640487670898,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.3682811,0.1,-0.1,0,0,0.0783233642578125,-0.05982542037963867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.3792422,0.1,-0.1,0,0,0.11055707931518555,-0.0874471664428711,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.3901832,0.1,-0.1,0,0,0.11055850982666016,-0.1072840690612793,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.400198,0.1,-0.1,0,0,0.10600805282592773,-0.09478425979614258,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4102044,0.1,-0.1,0,0,0.05755949020385742,-0.13318490982055664,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4202123,0.1,-0.1,0,0,0.11925745010375977,-0.1310133934020996,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.431119,0.1,-0.1,0,0,-0.03241682052612305,-0.1128988265991211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4420497,0.1,-0.1,0,0,0.059339046478271484,-0.08482646942138672,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4529922,0.1,-0.1,0,0,0.14397811889648438,-0.0835561752319336,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4639754,0.1,-0.1,0,0,0.09097909927368164,-0.11072731018066406,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4739845,0.1,-0.1,0,0,0.07021808624267578,-0.08527708053588867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4849405,0.1,-0.1,0,0,0.1671123504638672,-0.09179162979125977,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.4958856,0.1,-0.1,0,0,0.06092262268066406,-0.10900640487670898,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5068345,0.1,-0.1,0,0,0.1619725227355957,-0.12412691116333008,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5168464,0.1,-0.1,0,0,0.08722686767578125,-0.09441232681274414,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5278196,0.1,-0.1,0,0,0.06507539749145508,-0.07232522964477539,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5387897,0.1,-0.1,0,0,0.05241680145263672,-0.1366281509399414,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5497532,0.1,-0.1,0,0,0.087615966796875,-0.05376291275024414,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.560725,0.1,-0.1,0,0,0.08920097351074219,-0.15691423416137695,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5716968,0.1,-0.1,0,0,0.23949480056762695,-0.07876253128051758,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5826619,0.1,-0.1,0,0,0.1331005096435547,-0.0930633544921875,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.5936341,0.1,-0.1,0,0,0.11411476135253906,-0.08183526992797852,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.6046195,0.1,-0.1,0,0,0.21121644973754883,-0.1129002571105957,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.6155713,0.1,-0.1,0,0,0.09612178802490234,-0.08527708053588867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.6265514,0.1,-0.1,0,0,0.12954282760620117,-0.07404756546020508,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.6365798,0.1,-0.1,0,0,0.11985111236572266,-0.12195682525634766,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.647482,0.1,-0.1,0,0,-0.12872028350830078,0.026032447814941406,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.6575367,0.1,-0.1,0,0,0.08168792724609375,-0.1280207633972168,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.6684194,0.1,-0.1,0,0,0.08465194702148438,-0.08138322830200195,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.679392,0.1,-0.1,0,0,0.11174297332763672,-0.09994840621948242,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.690359,0.1,-0.1,0,0,0.10245037078857422,-0.07277584075927734,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7013273,0.1,-0.1,0,0,0.1520848274230957,-0.12884044647216797,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.712291,0.1,-0.1,0,0,0.07772970199584961,-0.056383609771728516,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7232685,0.1,-0.1,0,0,0.037981510162353516,0.011361122131347656,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7342281,0.1,-0.1,0,0,0.15900707244873047,-0.24105262756347656,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7452238,0.1,-0.1,0,0,0.12340879440307617,-0.0779414176940918,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7561827,0.1,-0.1,0,0,0.059931278228759766,-0.07966232299804688,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7662065,0.1,-0.1,0,0,0.09849357604980469,-0.1810927391052246,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7771447,0.1,-0.1,0,0,0.11352396011352539,-0.0835561752319336,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7881532,0.1,-0.1,0,0,0.10422849655151367,-0.09089040756225586,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.7990687,0.1,-0.1,0,0,0.10541582107543945,-0.04515409469604492,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8100238,0.1,-0.1,0,0,0.10660171508789062,-0.09777545928955078,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.820972,0.1,-0.1,0,0,-0.06761455535888672,0.1761946678161621,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8319767,0.1,-0.1,0,0,0.07713747024536133,-0.11806440353393555,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8429108,0.1,-0.1,0,0,0.12103700637817383,-0.10211992263793945,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8529155,0.1,-0.1,0,0,0.13132095336914062,-0.056383609771728516,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8638752,0.1,-0.1,0,0,0.10660171508789062,-0.08183526992797852,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8748136,0.1,-0.1,0,0,0.12103700637817383,-0.09478425979614258,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8848443,0.1,-0.1,0,0,0.11115074157714844,-0.0960545539855957,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.8957682,0.1,-0.1,0,0,0.0632944107055664,-0.0809326171875,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.906761,0.1,-0.1,0,0,0.11392021179199219,-0.07232522964477539,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.917718,0.1,-0.1,0,0,0.10363626480102539,-0.13146400451660156,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.9286628,0.1,-0.1,0,0,0.07772970199584961,-0.11462116241455078,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.9396355,0.1,-0.1,0,0,0.0783233642578125,-0.09695577621459961,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.9506183,0.1,-0.1,0,0,0.1077876091003418,-0.07748794555664062,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.9615848,0.1,-0.1,0,0,0.05182456970214844,-0.10466194152832031,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.972574,0.1,-0.1,0,0,0.037981510162353516,-0.10601377487182617,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.9835224,0.1,-0.1,0,0,0.15149259567260742,-0.1072840690612793,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426402.9944909,0.1,-0.1,0,0,0.10482215881347656,-0.09478569030761719,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0054574,0.1,-0.1,0,0,0.11411476135253906,-0.16125726699829102,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0164301,0.1,-0.1,0,0,0.10541439056396484,-0.05376148223876953,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0274007,0.1,-0.1,0,0,0.122222900390625,-0.0412602424621582,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0383663,0.1,-0.1,0,0,0.07772970199584961,-0.11334800720214844,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0493364,0.1,-0.1,0,0,0.15346527099609375,-0.10211992263793945,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0603073,0.1,-0.1,0,0,0.0840597152709961,-0.0779414176940918,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.071279,0.1,-0.1,0,0,0.06744575500488281,-0.11507034301757812,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0822442,0.1,-0.1,0,0,0.18768310546875,-0.13146400451660156,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.0932083,0.1,-0.1,0,0,-0.09648656845092773,-0.10556316375732422,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.104176,0.1,-0.1,0,0,0.10422849655151367,-0.09949922561645508,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.1142323,0.1,-0.1,0,0,0.0638895034790039,-0.11978387832641602,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.1252007,0.1,-0.1,0,0,0.10660171508789062,-0.13318490982055664,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.136082,0.1,-0.1,0,0,0.09216499328613281,-0.09089183807373047,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.1470451,0.1,-0.1,0,0,0.10996484756469727,-0.16814231872558594,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.1580155,0.1,-0.1,0,0,0.13942909240722656,-0.07667112350463867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.169008,0.1,-0.1,0,0,0.11115074157714844,-0.07621908187866211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.1799757,0.1,-0.1,0,0,0.13191461563110352,-0.07277584075927734,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.1909292,0.1,-0.1,0,0,0.07021808624267578,-0.10773324966430664,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2018728,0.1,-0.1,0,0,0.0731821060180664,-0.10900640487670898,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.212846,0.1,-0.1,0,0,0.13547372817993164,-0.0779414176940918,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2228498,0.1,-0.1,0,0,0.11866378784179688,-0.11851215362548828,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2338185,0.1,-0.1,0,0,0.07950925827026367,-0.1327342987060547,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2447674,0.1,-0.1,0,0,0.10027313232421875,-0.05593299865722656,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2547894,0.1,-0.1,0,0,0.09157276153564453,-0.1383504867553711,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2657104,0.1,-0.1,0,0,0.12499380111694336,-0.08527708053588867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2767036,0.1,-0.1,0,0,0.10205268859863281,-0.11806297302246094,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2876656,0.1,-0.1,0,0,0.11925745010375977,-0.09351253509521484,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.2986033,0.1,-0.1,0,0,0.05182456970214844,-0.1176137924194336,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3095508,0.1,-0.1,0,0,0.09097909927368164,-0.12974309921264648,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3205357,0.1,-0.1,0,0,0.14002275466918945,-0.15908575057983398,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3305833,0.1,-0.1,0,0,0.09849357604980469,-0.08527708053588867,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3415065,0.1,-0.1,0,0,0.09157276153564453,-0.09433364868164062,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.352452,0.1,-0.1,0,0,0.13744783401489258,-0.07621908187866211,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3634033,0.1,-0.1,0,0,0.13191461563110352,-0.05511045455932617,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3734963,0.1,-0.1,0,0,0.1273670196533203,-0.11117792129516602,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.3843927,0.1,-0.1,0,0,0.0840597152709961,-0.0921635627746582,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.395345,0.1,-0.1,0,0,0.06685352325439453,-0.06544017791748047,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4063077,0.1,-0.1,0,0,0.07772970199584961,-0.058104515075683594,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4172764,0.1,-0.1,0,0,0.09276008605957031,-0.10294246673583984,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4282427,0.1,-0.1,0,0,0.10660171508789062,-0.09134244918823242,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4392216,0.1,-0.1,0,0,0.05301046371459961,-0.10429143905639648,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4501789,0.1,-0.1,0,0,0.13013648986816406,-0.11679267883300781,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.461147,0.1,-0.1,0,0,-0.1130990982055664,-0.1310133934020996,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4721153,0.1,-0.1,0,0,0.09730768203735352,-0.09044122695922852,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4821486,0.1,-0.1,0,0,0.09730768203735352,-0.09044122695922852,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.4931352,0.1,-0.1,0,0,0.07081031799316406,-0.1366281509399414,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5040262,0.1,-0.1,0,0,0.08583784103393555,-0.1167912483215332,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5149927,0.1,-0.1,0,0,0.16869163513183594,-0.1357283592224121,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5259633,0.1,-0.1,0,0,0.09908723831176758,-0.054210662841796875,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5369272,0.1,-0.1,0,0,0.1273655891418457,-0.09089040756225586,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5478878,0.1,-0.1,0,0,0.08128881454467773,-0.10211992263793945,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5588648,0.1,-0.1,0,0,0.04094696044921875,-0.08138322830200195,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5698416,0.1,-0.1,0,0,-0.06524276733398438,-0.09478569030761719,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
1669426403.5808022,0.1,-0.1,0,0,0.09572410583496094,-0.061995506286621094,-0.0010262131690979004,-0.003001391887664795,0.0,0.0
